Year,Survey_Date,Club,Club_Code,Last_Name,First_Name,Position,Base_Salary,Guaranteed_Compensation
2012,10/1/2012,DC,DC,McDonald,Brandon,M,220000,258250
2012,10/1/2012,DC,DC,Najar,Andy,M/F,150000,180800
2012,10/1/2012,DC,DC,Neal,Lewis,M,44004,47004
2012,10/1/2012,DC,DC,Pajoy,Lionard,F,180000,195000
2012,10/1/2012,DC,DC,Pontius,Chris,M/F,155000,166250
2012,10/1/2012,DC,DC,Rozeboom,Lance,M,33756,33756
2012,10/1/2012,DC,DC,Russell,Robbie,D/M,107000,109919
2012,10/1/2012,DC,DC,Salihi,Hamdi,F,305460,487460
2012,10/1/2012,DC,DC,Santos,Maicon,F,106400,113833
2012,10/1/2012,DC,DC,Saragosa,Marcelo,M,70000,74333
2012,10/1/2012,DC,DC,Shanosky,Conor,D,70000,84219
2012,10/1/2012,DC,DC,Tan,Long,F,44000,44000
2012,10/1/2012,DC,DC,White,Ethan,D,70000,86000
2012,10/1/2012,DC,DC,Willis,Joe,GK,44100,44100
2012,10/1/2012,DC,DC,Wolff,Josh,F,80004,80004
2012,10/1/2012,DC,DC,Woolard,Daniel,D,56250,56250
2012,10/1/2012,HOU,HOU,Ashe,Corey,M,90000,94500
2012,10/1/2012,HOU,HOU,Barnes,Giles,M,120000,132750
2012,10/1/2012,HOU,HOU,Boswell,Bobby,D,200000,200000
2012,10/1/2012,HOU,HOU,Bruin,Will,F,90000,135000
2012,10/1/2012,HOU,HOU,Camargo,Luiz,M,192000,202000
2012,10/1/2012,HOU,HOU,Carr,Calen,F,78554,82804
2012,10/1/2012,HOU,HOU,Ching,Brian,F,192000,236000
2012,10/1/2012,HOU,HOU,Clark,Colin,M,105427,110427
2012,10/1/2012,HOU,HOU,Clark,Ricardo,M,260000,293750
2012,10/1/2012,HOU,HOU,Creavalle,Warren,D,44000,44000
2012,10/1/2012,HOU,HOU,Davis,Brad,M,265000,312063
2012,10/1/2012,HOU,HOU,Deric,Tyler,GK,44100,44100
2012,10/1/2012,HOU,HOU,Dixon,Alex,M,47250,52250
2012,10/1/2012,HOU,HOU,Garcia,Oscar,F,120000,151250
2012,10/1/2012,HOU,HOU,Hainault,Andrew,D,150000,163125
2012,10/1/2012,HOU,HOU,Hall,Tally,GK,120000,129375
2012,10/1/2012,HOU,HOU,Kandji,Macoumba,F,135000,162988
2012,10/1/2012,HOU,HOU,Marscheider,Erich,GK,33750,33750
2012,10/1/2012,HOU,HOU,Moffat,Adam,M,59535,59535
2012,10/1/2012,HOU,HOU,Ownby,Brian,M,44000,44000
2012,10/1/2012,HOU,HOU,Rolfe,Colin,F,44000,59000
2012,10/1/2012,HOU,HOU,Sarkodie,Kofi,D,90000,135500
2012,10/1/2012,HOU,HOU,Soto,Josue,M,33750,38750
2012,10/1/2012,HOU,HOU,Sturgis,Nathan,D/M,89250,93500
2012,10/1/2012,HOU,HOU,Taylor,Jermaine,D,60375,65375
2012,10/1/2012,HOU,HOU,Watson,Je-Vaughn,M,95000,111875
2012,10/1/2012,HOU,HOU,Weaver,Cam,F,98175,106425
2012,10/1/2012,KC,SKC,Aiyegbusi,Olukorede,D,44100,44100
2012,10/1/2012,KC,SKC,Besler,Matt,D,91751,103001
2012,10/1/2012,KC,SKC,Bunbury,Teal,F,100000,198000
2012,10/1/2012,KC,SKC,Cesar,Julio,D,252000,255750
2012,10/1/2012,KC,SKC,Collin,Aurelien,D,210000,216250
2012,10/1/2012,KC,SKC,Convey,Bobby,M,200000,215000
2012,10/1/2012,KC,SKC,Dwyer,Dom,F,60000,72500
2012,10/1/2012,KC,SKC,Ellis,Kevin,D,44000,44750
2012,10/1/2012,KC,SKC,Espinoza,Roger,M,125000,158750
2012,10/1/2012,KC,SKC,Harrington,Michael,M/D,125000,151833
2012,10/1/2012,KC,SKC,Hedrick,Cyprian,M,33756,33756
2012,10/1/2012,KC,SKC,Joseph,Peterson,M,44100,44100
2012,10/1/2012,KC,SKC,Kamara,Kei,F,210000,212500
2012,10/1/2012,KC,SKC,Kempin,Jonathan,GK,46500,53583
2012,10/1/2012,KC,SKC,Kronberg,Eric,GK,69850,69850
2012,10/1/2012,KC,SKC,Markovic,Neven,D,90000,90000
2012,10/1/2012,KC,SKC,Miller,Kyle,M,33750,33750
2012,10/1/2012,KC,SKC,Myers,Chance,D/M,86000,101667
2012,10/1/2012,KC,SKC,Nagamura,Paulo,M,250000,255500
2012,10/1/2012,KC,SKC,Nielsen,Jimmy,GK,200000,220000
2012,10/1/2012,KC,SKC,Olum,Lawrence,M/D,44100,44100
2012,10/1/2012,KC,SKC,Peterson,Jacob,F,81000,85833
2012,10/1/2012,KC,SKC,Rosell,Oriol,M,90000,98750
2012,10/1/2012,KC,SKC,Saad,Soony,F,44000,44000
2012,10/1/2012,KC,SKC,Sapong,CJ,F,65000,82000
2012,10/1/2012,KC,SKC,Sinovic,Seth,M/D,60000,66750
2012,10/1/2012,KC,SKC,Thomas,Michael,M,55000,57963
2012,10/1/2012,KC,SKC,Warzycha,Konrad,M,33750,33750
2012,10/1/2012,KC,SKC,Zusi,Graham,F/M,105000,138813
2012,10/1/2012,LA,LAG,Barrett,Chad,F,220000,253333
2012,10/1/2012,LA,LAG,Beckham,David,M,3000000,4000000
2012,10/1/2012,LA,LAG,Boyens,Andrew,D,62500,65783
2012,10/1/2012,LA,LAG,Buddle,Edson,F,225000,225000
2012,10/1/2012,LA,LAG,DeLaGarza,AJ,D,90000,112500
2012,10/1/2012,LA,LAG,Donovan,Landon,F,2400000,2400000
2012,10/1/2012,LA,LAG,Dunivant,Todd,D,140000,146750
2012,10/1/2012,LA,LAG,Franklin,Sean,D,205000,228333
2012,10/1/2012,LA,LAG,Garcia,Rafael,M,33750,33750
2012,10/1/2012,LA,LAG,Gaul,Bryan,F,33750,33750
2012,10/1/2012,LA,LAG,Gonzalez,Omar,D,180000,257000
2012,10/1/2012,LA,LAG,Jimenez,Hector,M,44000,44000
2012,10/1/2012,LA,LAG,Jordan,Bryan,F,55000,55000
2012,10/1/2012,LA,LAG,Juninho,,M,50000,65625
2012,10/1/2012,LA,LAG,Keane,Robbie,F,2917241,3417243
2012,10/1/2012,LA,LAG,Keat,Daniel,M,46200,68700
2012,10/1/2012,LA,LAG,Lopes David,Junior,D,47250,47250
2012,10/1/2012,LA,LAG,Magee,Mike,F,124135,126635
2012,10/1/2012,LA,LAG,McBean,Jack,F,70000,91000
2012,10/1/2012,LA,LAG,Meyer,Tommy,D,44000,57750
2012,10/1/2012,LA,LAG,Nakazawa,Kyle,M,51150,51150
2012,10/1/2012,LA,LAG,Noonan,Pat,F,70000,70000
2012,10/1/2012,LA,LAG,Perk,Brian,GK,76000,110100
2012,10/1/2012,LA,LAG,Ribeiro Da Silva,Leonardo,D,90000,131250
2012,10/1/2012,LA,LAG,Rowe,Brian,GK,33750,33750
2012,10/1/2012,LA,LAG,Sarvas,Marcelo,M,135000,161875
2012,10/1/2012,LA,LAG,Saunders,Josh,GK,74545,77679
2012,10/1/2012,LA,LAG,Stephens,Michael,M,72050,93300
2012,10/1/2012,LA,LAG,Vilhelmsson,Christian,F,168000,190650
2012,10/1/2012,LA,LAG,Villareal,Joseph,M,33750,35625
2012,10/1/2012,LA,LAG,Walker,Kenney,M,33750,33750
2012,10/1/2012,MTL,MTL,Arguez,Bryan,D/M,65000,65000
2012,10/1/2012,MTL,MTL,Arnaud,Davy,M,275000,290000
2012,10/1/2012,MTL,MTL,Bernier,Patrice,F/M,130000,149333
2012,10/1/2012,MTL,MTL,Brovsky,Jeb,M,33750,33750
2012,10/1/2012,MTL,MTL,Bush,Evan,GK,44000,44000
2012,10/1/2012,MTL,MTL,Camara,Hassoun,D/M,75000,75000
2012,10/1/2012,MTL,MTL,Di Vaio,Marco,F,1000008,1937508
2012,10/1/2012,MTL,MTL,Ferrari,Matteo,D,130000,185475
2012,10/1/2012,MTL,MTL,Gardner,Joshua,M,54120,54120
2012,10/1/2012,MTL,MTL,Iapichino,Dennis,D,102000,102000
2012,10/1/2012,MTL,MTL,James,Evan,M,33750,33750
2012,10/1/2012,MTL,MTL,Mallace,Calum,M,44000,59000
2012,10/1/2012,MTL,MTL,Mapp,Justin,M,210000,218333
2012,10/1/2012,MTL,MTL,Martins,Felipe,M,120000,120000
2012,10/1/2012,MTL,MTL,Montano,Miguel,F,33750,33750
2012,10/1/2012,MTL,MTL,Neagle,Lamar,M,44000,44000
2012,10/1/2012,MTL,MTL,Nesta,Alessandro,D,180000,225000
2012,10/1/2012,MTL,MTL,Nyassi,Sanna,M,125000,132625
2012,10/1/2012,MTL,MTL,Ouimette,Karl,D,33750,33750
2012,10/1/2012,MTL,MTL,Perkins,Troy,GK,190000,201833
2012,10/1/2012,MTL,MTL,Rivas,Nelson,D,50000,50000
2012,10/1/2012,MTL,MTL,Sebrango,Eduardo,F,44000,44000
2012,10/1/2012,MTL,MTL,Sutton,Greg,GK,65000,65000
2012,10/1/2012,MTL,MTL,Thomas,Shavar,D,80000,94667
2012,10/1/2012,MTL,MTL,Ubiparipovic,Sinisa,M,55000,55000
2012,10/1/2012,MTL,MTL,Valentin,Zarek,D,90000,142000
2012,10/1/2012,MTL,MTL,Warner,Collen,M/F,46725,60475
2012,10/1/2012,MTL,MTL,Wenger,Andrew,D/F,100000,202000
2012,10/1/2012,NE,NE,Alston,Kevin,D,120000,169000
2012,10/1/2012,NE,NE,Barnes,Darrius,D,68063,69313
2012,10/1/2012,NE,NE,Bengston,Jerry,F,120000,126840
2012,10/1/2012,NE,NE,Brettschneider,Blake,F,33756,33756
2012,10/1/2012,NE,NE,Cardenas,Fernando,M/F,99996,99996
2012,10/1/2012,NE,NE,Fagundez,Diego,F,55000,56000
2012,10/1/2012,NE,NE,Feilhaber,Benny,M,400000,446000
2012,10/1/2012,NE,NE,Gavin,Blair,M,60000,80000
2012,10/1/2012,NE,NE,Guy,Ryan,F,44100,44100
2012,10/1/2012,NE,NE,Imbongo,Dmitry,F,70000,79875
2012,10/1/2012,NE,NE,Lechner,Florian,D,44004,48104
2012,10/1/2012,NE,NE,McCarthy,Stephen,M,51700,82950
2012,10/1/2012,NE,NE,Murray,Tim,GK,44100,44100
2012,10/1/2012,NE,NE,Nguyen,Lee,M/F,44000,50500
2012,10/1/2012,NE,NE,Nyassi,Sainey,M,84000,90750
2012,10/1/2012,NE,NE,Polak,Tyler,D,60000,73000
2012,10/1/2012,NE,NE,Purdie,Alec,F,33756,33756
2012,10/1/2012,NE,NE,Reis,Matt,GK,157000,159667
2012,10/1/2012,NE,NE,Roach,Michael,F,33756,33756
2012,10/1/2012,NE,NE,Rowe,Kelyn,M,75000,156000
2012,10/1/2012,NE,NE,Sene,Saer,F,138000,148844
2012,10/1/2012,NE,NE,Shuttleworth,Robert,GK,44100,44100
2012,10/1/2012,NE,NE,Simms,Clyde,M,75000,78333
2012,10/1/2012,NE,NE,Soares,AJ,D,76450,116450
2012,10/1/2012,NE,NE,Tierney,Chris,D/M,73125,74792
2012,10/1/2012,NE,NE,Toja,Juan,M/F,180000,200000
2012,10/1/2012,NY,NYRB,Angulo,Jose,F,33750,33750
2012,10/1/2012,NY,NYRB,Arteaga,Jhonny,F,44000,44000
2012,10/1/2012,NY,NYRB,Barklage,Brandon,M,44000,45567
2012,10/1/2012,NY,NYRB,Borrajo,Jonathan,M/D,44000,44000
2012,10/1/2012,NY,NYRB,Cahill,Tim,M,3500000,3625000
2012,10/1/2012,NY,NYRB,Conde,Wilman,D,125000,141667
2012,10/1/2012,NY,NYRB,Cooper,Kenny,F,275000,292500
2012,10/1/2012,NY,NYRB,Digao,Rodrigo,D,90000,90000
2012,10/1/2012,NY,NYRB,Gaudette,Bill,GK,60000,63255
2012,10/1/2012,NY,NYRB,Henry,Thierry,F,5000000,5600000
2012,10/1/2012,NY,NYRB,Hertzog,Corey,F,75000,103500
2012,10/1/2012,NY,NYRB,Holgersson,Markus,D,190000,190000
2012,10/1/2012,NY,NYRB,Keel,Stephen,D,65000,65000
2012,10/1/2012,NY,NYRB,Lade,Connor,D,33750,33750
2012,10/1/2012,NY,NYRB,Le Toux,Sebastian,M,145000,169000
2012,10/1/2012,NY,NYRB,Lindpere,Joel,M,170000,195000
2012,10/1/2012,NY,NYRB,Marquez,Rafael,D,4600000,4600000
2012,10/1/2012,NY,NYRB,McCarty,Dax,M,174375,194375
2012,10/1/2012,NY,NYRB,Meara,Ryan,GK,33750,33750
2012,10/1/2012,NY,NYRB,Miller,Roy,M,112496,112496
2012,10/1/2012,NY,NYRB,Palsson,Victor,M,80000,95000
2012,10/1/2012,NY,NYRB,Pearce,Heath,D,292499,301999
2012,10/1/2012,NY,NYRB,Robles,Luis,GK,44000,46500
2012,10/1/2012,NY,NYRB,Ruthven,Tyler,D,33750,33750
2012,10/1/2012,NY,NYRB,Sam,Lloyd,F,120000,140250
2012,10/1/2012,NY,NYRB,Solli Jan,Gunnar,M,185000,185000
2012,10/1/2012,NY,NYRB,Tainio,Teemu,M,200000,205000
2012,10/1/2012,NY,NYRB,Vuolo,Jeremy,GK,44000,44000
2012,10/1/2012,PHI,PHI,Adu,Freddy,M,400000,519000
2012,10/1/2012,PHI,PHI,Albright,Chris,D,55000,55000
2012,10/1/2012,PHI,PHI,Carroll,Brian,M,168000,168000
2012,10/1/2012,PHI,PHI,Cruz,Danny,M,100000,106500
2012,10/1/2012,PHI,PHI,Daniel,Keon,M,55000,59410
2012,10/1/2012,PHI,PHI,Farfan,Gabriel,M,46200,46200
2012,10/1/2012,PHI,PHI,Farfan,Michael,M,57200,94700
2012,10/1/2012,PHI,PHI,Gaddis,Raymon,D,33750,33750
2012,10/1/2012,PHI,PHI,Gomez,Gabriel,M,275000,294703
2012,10/1/2012,PHI,PHI,Harrison,Chase,GK,44000,44000
2012,10/1/2012,PHI,PHI,Hernandez,Cristhian,M,52500,54375
2012,10/1/2012,PHI,PHI,Hoffman,Chandler,F,65000,91000
2012,10/1/2012,PHI,PHI,Hoppenot,Antoine,F,44000,44000
2012,10/1/2012,PHI,PHI,Jordan,Greg,M,44000,44000
2012,10/1/2012,PHI,PHI,Konopka,Chris,GK,44000,44000
2012,10/1/2012,PHI,PHI,Lahoud,Michael,M,75196,84571
2012,10/1/2012,PHI,PHI,Lopez,Porfirio,D,120000,125088
2012,10/1/2012,PHI,PHI,MacMath,Zac,GK,90000,135000
2012,10/1/2012,PHI,PHI,Martinez,Josue,F,65000,71063
2012,10/1/2012,PHI,PHI,McInerney,Jack,F,76000,140167
2012,10/1/2012,PHI,PHI,McLaughlin,James,M,48000,57000
2012,10/1/2012,PHI,PHI,Okugo,Amobi,M,90000,173000
2012,10/1/2012,PHI,PHI,Pfeffer,Zach,M,60000,70000
2012,10/1/2012,PHI,PHI,Soumare,Bakary,D,240000,280000
2012,10/1/2012,PHI,PHI,Torres,Roger,M,116160,119285
2012,10/1/2012,PHI,PHI,Valdes,Carlos,D,268000,268000
2012,10/1/2012,PHI,PHI,Williams,Sheanon,F,85000,90500
2012,10/1/2012,PHI,PHI,Witkowski,Krystian,F,44000,44000
2012,10/1/2012,POOL,NA,Angevine,Scott,GK,33756,33756
2012,10/1/2012,POOL,NA,Sharpe,Chris,GK,44100,44100
2012,10/1/2012,POOL,NA,Spangler,Steve,GK,33750,33750
2012,10/1/2012,POR,POR,Alexander,Eric,M,56925,56925
2012,10/1/2012,POR,POR,Alhassan,Kalif,M,70000,79250
2012,10/1/2012,POR,POR,Bendik,Joe,GK,44000,44000
2012,10/1/2012,POR,POR,Boyd,Kris,F,1250000,1515000
2012,10/1/2012,POR,POR,Braun,Frederick,M,44000,44000
2012,10/1/2012,POR,POR,Brunner,Eric,D,100000,100625
2012,10/1/2012,POR,POR,Chara,Diego,M,150000,193750
2012,10/1/2012,POR,POR,Danso,Mamdou,D,82500,82500
2012,10/1/2012,POR,POR,Dike,Bright,F,55000,57938
2012,10/1/2012,POR,POR,Fucito,Michael,M/F,44100,44100
2012,10/1/2012,POR,POR,Gleeson,Jake,GK,62500,66126
2012,10/1/2012,POR,POR,Hogg,Ian,D,44000,44000
2012,10/1/2012,POR,POR,Horst,David,D,65000,65000
2012,10/1/2012,POR,POR,Jean-Baptiste,Andrew,D,60000,75000
2012,10/1/2012,POR,POR,Jewsbury,Jack,D,180000,189750
2012,10/1/2012,POR,POR,Kawulok,Ryan,M,33750,33750
2012,10/1/2012,POR,POR,Kimura,Kosuke,D,71466,71466
2012,10/1/2012,POR,POR,Mosquera,Hanyer,D,75000,97500
2012,10/1/2012,POR,POR,Mwanga,Danny,F,250000,356250
2012,10/1/2012,POR,POR,Nagbe,Darlington,M/F,90000,226000
2012,10/1/2012,POR,POR,Palmer,Lovel,M,85000,96250
2012,10/1/2012,POR,POR,Purdy,Steve,D,44000,44000
2012,10/1/2012,POR,POR,Renken,Charles,M,33750,33750
2012,10/1/2012,POR,POR,Richards,Brent,F,62500,70867
2012,10/1/2012,POR,POR,Ricketts,Donovan,GK,250000,275000
2012,10/1/2012,POR,POR,Rincon,Sebastian,F,33750,33750
2012,10/1/2012,POR,POR,Smith,Steven,D,108000,120500
2012,10/1/2012,POR,POR,Songo'o,Franck,M,70000,70000
2012,10/1/2012,POR,POR,Taylor,Christopher,D,33750,33750
2012,10/1/2012,POR,POR,Valencia Jose,Adolfo,F,44000,44000
2012,10/1/2012,POR,POR,Wallace,Rodney,M/D,110000,159000
2012,10/1/2012,POR,POR,Zizzo,Sal,F,73125,81414
2012,10/1/2012,RSL,RSL,Alvarez,Yordany,M,44100,44100
2012,10/1/2012,RSL,RSL,Araujo Jr.,Paulo,F,65000,65000
2012,10/1/2012,RSL,RSL,Beckerman,Kyle,M,300000,311250
2012,10/1/2012,RSL,RSL,Beltran,Anthony,D,125000,160500
2012,10/1/2012,RSL,RSL,Bonfigli,Emiliano,F,44000,44000
2012,10/1/2012,RSL,RSL,Borchers,Nat,D,200004,211973
2012,10/1/2012,RSL,RSL,Braun,Justin,F,102000,104500
2012,10/1/2012,RSL,RSL,Espindola,Fabian,F,125000,125000
2012,10/1/2012,RSL,RSL,Fernandez,Eduardo,GK,33750,33750
2012,10/1/2012,RSL,RSL,Gil,Luis,M,101531,196614
2012,10/1/2012,RSL,RSL,Grabavoy,Ned,M,120000,126667
2012,10/1/2012,RSL,RSL,Johnson,Will,F,243750,243750
2012,10/1/2012,RSL,RSL,Mansally,Kenny,F,33750,35750
2012,10/1/2012,RSL,RSL,Martinez,Enzo,M,65000,91000
2012,10/1/2012,RSL,RSL,Morales,Javier,M,425000,477500
2012,10/1/2012,RSL,RSL,Muniz,Nico,M,33750,35750
2012,10/1/2012,RSL,RSL,Olave,Jamison,D,200000,250000
2012,10/1/2012,RSL,RSL,Reynish,Kyle,GK,66000,74304
2012,10/1/2012,RSL,RSL,Rimando,Nick,GK,170000,178250
2012,10/1/2012,RSL,RSL,Saborio,Alvaro,F,350000,405625
2012,10/1/2012,RSL,RSL,Schuler,Chris,D,44000,44000
2012,10/1/2012,RSL,RSL,Sebastian,Juan,M,33750,33750
2012,10/1/2012,RSL,RSL,Steele,Jonny,M,44000,47563
2012,10/1/2012,RSL,RSL,Viana David,Junior,M,44000,47450
2012,10/1/2012,RSL,RSL,Watson-Siriboe,Kwame,D,48400,48400
2012,10/1/2012,RSL,RSL,Wingert,Chris,D,145000,145000
2012,10/1/2012,Sassano,NA,Luke,,M/D,81000,83025
2012,10/1/2012,SEA,SEA,Alonso,Osvaldo,M,185000,185000
2012,10/1/2012,SEA,SEA,Burch,Marc,D,65000,65000
2012,10/1/2012,SEA,SEA,Carrasco,Servando,M,44100,44100
2012,10/1/2012,SEA,SEA,Caskey,Alex,M,33756,33756
2012,10/1/2012,SEA,SEA,Cato,Cordell,F,44000,44000
2012,10/1/2012,SEA,SEA,Duran,Andrew,D,33750,33750
2012,10/1/2012,SEA,SEA,Estrada,David,F,44000,44000
2012,10/1/2012,SEA,SEA,Evans,Brad,F,145475,159225
2012,10/1/2012,SEA,SEA,Ford,Josh,GK,44000,44000
2012,10/1/2012,SEA,SEA,Gonzalez,Leonardo,D,125000,125000
2012,10/1/2012,SEA,SEA,Gspurning,Michael,GK,200000,275000
2012,10/1/2012,SEA,SEA,Hahnemann,Marcus,GK,60000,60000
2012,10/1/2012,SEA,SEA,Hurtado John,Kennedy,D,160000,161000
2012,10/1/2012,SEA,SEA,Ianni,Patrick,D,89303,89303
2012,10/1/2012,SEA,SEA,Johansson,Adam,D,175000,182833
2012,10/1/2012,SEA,SEA,Johnson,Eddie,F,100000,106333
2012,10/1/2012,SEA,SEA,Martinez,Mario,M,48000,48000
2012,10/1/2012,SEA,SEA,Meredith,Bryan,GK,33750,33750
2012,10/1/2012,SEA,SEA,Montero,Fredy,F,600000,756000
2012,10/1/2012,SEA,SEA,Ochoa,Sammy,F,55000,57500
2012,10/1/2012,SEA,SEA,Parke,Jeff,D,185325,185325
2012,10/1/2012,SEA,SEA,Rosales,Mauro,M,200000,225000
2012,10/1/2012,SEA,SEA,Rose,Andy,M,33756,33756
2012,10/1/2012,SEA,SEA,Scott,Zach,D,46314,46314
2012,10/1/2012,SEA,SEA,Seamon,Michael,M,33750,33750
2012,10/1/2012,SEA,SEA,Sodade,Babayele,F,33756,33756
2012,10/1/2012,SEA,SEA,Steres,Daniel,D,33750,33750
2012,10/1/2012,SEA,SEA,Tetteh,Michael,M,66000,83663
2012,10/1/2012,SEA,SEA,Tiffert,Christian,M,600000,625000
2012,10/1/2012,SEA,SEA,Weber,Andrew,GK,51996,58446
2012,10/1/2012,SEA,SEA,White,O'Brian,F,110000,110000
2012,10/1/2012,SEA,SEA,Zakuani,Steve,F,110000,208000
2012,10/1/2012,SJ,SJ,Alexandre,Jean,M,44100,44100
2012,10/1/2012,SJ,SJ,Ampaipitakwong,Anthony,M,44000,44000
2012,10/1/2012,SJ,SJ,Baca,Rafael,M,44000,44000
2012,10/1/2012,SJ,SJ,Ballouchy,Mehdi,M,138188,138188
2012,10/1/2012,SJ,SJ,Beitashour,Steven,D,44100,44100
2012,10/1/2012,SJ,SJ,Bernardez,Victor,D,100000,100000
2012,10/1/2012,SJ,SJ,Bingham,David,GK,71000,115375
2012,10/1/2012,SJ,SJ,Busch,Jon,GK,155004,166337
2012,10/1/2012,SJ,SJ,Chavez,Marvin,M,150000,150000
2012,10/1/2012,SJ,SJ,Corrales,Ramiro,M,173250,183875
2012,10/1/2012,SJ,SJ,Cronin,Sam,M,71156,119156
2012,10/1/2012,SJ,SJ,Dawkins,Simon,M,50000,50000
2012,10/1/2012,SJ,SJ,Garza,Sam,M,65000,91500
2012,10/1/2012,SJ,SJ,Gjertsen,Joey,M,85000,93625
2012,10/1/2012,SJ,SJ,Gordon,Alan,F,110000,120000
2012,10/1/2012,SJ,SJ,Guvenisik,Sercan,F,90000,103333
2012,10/1/2012,SJ,SJ,Hernandez,Jason,D,175000,175000
2012,10/1/2012,SJ,SJ,Hustedt,Jacob,M,33756,33756
2012,10/1/2012,SJ,SJ,Lenhart,Steven,F,180000,187500
2012,10/1/2012,SJ,SJ,Morrow,Justin,D,102000,111563
2012,10/1/2012,SJ,SJ,Newton,Evan,GK,33756,33756
2012,10/1/2012,SJ,SJ,Opara,Ike,D,100000,185900
2012,10/1/2012,SJ,SJ,Pizarro,Cesar,F,33756,33756
2012,10/1/2012,SJ,SJ,Ring,Brad,M,44100,44100
2012,10/1/2012,SJ,SJ,Salinas,Shea,M,82000,87975
2012,10/1/2012,SJ,SJ,Stephenson,Khari,M,190000,203333
2012,10/1/2012,SJ,SJ,Tracy,Marcus,F,44000,44000
2012,10/1/2012,SJ,SJ,Ward,Tim,D,65000,65000
2012,10/1/2012,SJ,SJ,Wondolowski,Chris,M,300000,300000
2012,10/1/2012,SJ,SJ,Zayner,Jed,D,60000,61667
2012,10/1/2012,TFC,TFC,Hall,Frederick,GK,44004,44004
2012,10/1/2012,TFC,TFC,O'Dea,Darren,D,330000,436250
2012,10/1/2012,TOR,TFC,Amarikwa,Quincy,F,44100,44100
2012,10/1/2012,TOR,TFC,Avila,Eric,M,125000,158000
2012,10/1/2012,TOR,TFC,Cann,Adrian,D,126000,134750
2012,10/1/2012,TOR,TFC,Cordon,Oscar,M,44000,44000
2012,10/1/2012,TOR,TFC,Dunfield,Terry,M,86000,86000
2012,10/1/2012,TOR,TFC,Eckersley,Richard,D,210000,390000
2012,10/1/2012,TOR,TFC,Emory,Logan,D,44000,44000
2012,10/1/2012,TOR,TFC,Frei,Stefan,GK,120000,175000
2012,10/1/2012,TOR,TFC,Frings,Torsten,M,2000000,2413667
2012,10/1/2012,TOR,TFC,Hall,Jeremy,M,100000,149000
2012,10/1/2012,TOR,TFC,Harden,Ty,D,90000,98667
2012,10/1/2012,TOR,TFC,Hassli,Eric,F,550000,790000
2012,10/1/2012,TOR,TFC,Henry,Doneil,D,44100,45100
2012,10/1/2012,TOR,TFC,Johnson,Ryan,M,137813,137813
2012,10/1/2012,TOR,TFC,Kocic,Milos,GK,44100,44100
2012,10/1/2012,TOR,TFC,Koevermans,Danny,F,1150000,1563323
2012,10/1/2012,TOR,TFC,Lambe,Reggie,M,60000,62500
2012,10/1/2012,TOR,TFC,Lindsay,Nicholas,F,44100,45100
2012,10/1/2012,TOR,TFC,Makubuya,Keith,F,44000,44000
2012,10/1/2012,TOR,TFC,Maund,Aaron,D,44000,59000
2012,10/1/2012,TOR,TFC,Morgan,Ashtone,D,44000,56000
2012,10/1/2012,TOR,TFC,Plata,Joao,F,50000,50000
2012,10/1/2012,TOR,TFC,Roberts,Quillan,GK,33750,33750
2012,10/1/2012,TOR,TFC,Silva,Luis,M,44000,79000
2012,10/1/2012,TOR,TFC,Stinson,Matthew,M,44000,44000
2012,10/1/2012,TOR,TFC,Wiedeman,Andrew,F,80000,123000
2012,10/1/2012,TOR,TFC,Williams,Dicoy,D,52500,52500
2012,10/1/2012,VAN,VAN,Alderson,Bryce,M,60000,75000
2012,10/1/2012,VAN,VAN,Barbara,Etienne,F,87500,87500
2012,10/1/2012,VAN,VAN,Bonjour,Fernando,D,192000,276988
2012,10/1/2012,VAN,VAN,Cannon,Joe,GK,166250,175667
2012,10/1/2012,VAN,VAN,Clarke,Caleb,F,44000,44000
2012,10/1/2012,VAN,VAN,Davidson Jun,Marques,M,67500,71137
2012,10/1/2012,VAN,VAN,DeMerit,Jay,D,300000,350000
2012,10/1/2012,VAN,VAN,Harris,Atiba,M/F,150000,158275
2012,10/1/2012,VAN,VAN,Harvey,Jordan,D,100000,100000
2012,10/1/2012,VAN,VAN,Klazura,Greg,D,33750,33750
2012,10/1/2012,VAN,VAN,Knighton,Brad,GK,55000,55000
2012,10/1/2012,VAN,VAN,Koffie,Gershon,M,90000,92500
2012,10/1/2012,VAN,VAN,Mattocks,Darren,F,100000,192000
2012,10/1/2012,VAN,VAN,Miller,Kenny,F,1221816,1239316
2012,10/1/2012,VAN,VAN,Mitchell,Carlyle,D,44100,44100
2012,10/1/2012,VAN,VAN,Nanchoff,Michael,M,66000,101000
2012,10/1/2012,VAN,VAN,O'Brien,Andy,D,150000,192250
2012,10/1/2012,VAN,VAN,Richards,Dane,M/F,170000,181500
2012,10/1/2012,VAN,VAN,Robson,Barry,M,440000,596500
2012,10/1/2012,VAN,VAN,Rochat,Alain,D,170000,170000
2012,10/1/2012,VAN,VAN,Salgado,Omar,F,90000,131869
2012,10/1/2012,VAN,VAN,Sanvezzo,Camilo,F,200000,237500
2012,10/1/2012,VAN,VAN,Sylvestre,Brian,GK,33750,33750
2012,10/1/2012,VAN,VAN,Teibert,Russell,M,55000,60600
2012,10/1/2012,VAN,VAN,Thorrington,John,M,170000,170000
2012,10/1/2012,VAN,VAN,Ulisses,Tiago,M,90000,103853
